,chr,start,end,width,reads,gc,map,cor_gc,copy,valid,ideal,modal_curve,modal_quantile,cor_map,multiplier,state,cell_id,is_low_mappability
513,10.0,7000001,7500000,500000,90,0.427268,0.989473,1.23974547807476,2.40851821346649,True,True,72.59554609528709,46.0,,2,2,SA1015-A95736A-R03-C04,False
514,10.0,7500001,8000000,500000,82,0.4229,0.998997,1.14299104994515,2.22054833859702,True,True,71.741594130536,46.0,,2,2,SA1015-A95736A-R03-C04,False
515,10.0,8000001,8500000,500000,98,0.425566,0.999531,1.35620324218197,2.6347667869941698,True,True,72.2605557573579,46.0,,2,2,SA1015-A95736A-R03-C04,False
516,10.0,8500001,9000000,500000,96,0.375282,0.998874,1.50806743513963,2.92980127687989,True,True,63.657630794946,46.0,,2,2,SA1015-A95736A-R03-C04,False
517,10.0,9000001,9500000,500000,40,0.363898,0.996358,0.6445634289999229,1.25222699815092,True,True,62.05750776469321,46.0,,2,2,SA1015-A95736A-R03-C04,False
518,10.0,9500001,10000000,500000,60,0.360648,0.992522,0.9736429138667428,1.89154688033411,True,True,61.6242352770945,46.0,,2,2,SA1015-A95736A-R03-C04,False
519,10.0,10000001,10500000,500000,94,0.375396,0.995282,1.476262714983,2.86801258788994,True,True,63.67430339191521,46.0,,2,2,SA1015-A95736A-R03-C04,False
520,10.0,10500001,11000000,500000,97,0.403102,0.989063,1.4242108571264198,2.7668887282675296,True,True,68.1078925319483,46.0,,2,2,SA1015-A95736A-R03-C04,False
521,10.0,11000001,11500000,500000,81,0.437964,0.999426,1.08337441096028,2.10472798404837,True,True,74.76639579127871,46.0,,2,2,SA1015-A95736A-R03-C04,False
522,10.0,11500001,12000000,500000,59,0.438182,0.992614,0.78864544465316,1.53214264621821,True,True,74.8118186696022,46.0,,2,2,SA1015-A95736A-R03-C04,False
523,10.0,12000001,12500000,500000,42,0.4452,0.998708,0.5504641918669712,1.06941550134274,True,True,76.2992409325509,46.0,,2,2,SA1015-A95736A-R03-C04,False
524,10.0,12500001,13000000,500000,96,0.4532600000000001,0.996621,1.2297023912207,2.3890069847221898,True,True,78.06766961289141,46.0,,2,2,SA1015-A95736A-R03-C04,False
525,10.0,13000001,13500000,500000,52,0.445114,0.994845,0.6816925813746801,1.32435973936813,True,True,76.280718641735,46.0,,2,2,SA1015-A95736A-R03-C04,False
526,10.0,13500001,14000000,500000,113,0.439738,0.999985,1.50391157809847,2.92172747660941,True,True,75.13739613792741,46.0,,2,2,SA1015-A95736A-R03-C04,False
527,10.0,14000001,14500000,500000,82,0.427794,0.999714,1.1279283331372,2.19128521288467,True,True,72.69965439375599,46.0,,2,2,SA1015-A95736A-R03-C04,False
528,10.0,14500001,15000000,500000,44,0.426308,0.995868,0.607682391919855,1.18057628346001,True,True,72.4062447506345,46.0,,2,2,SA1015-A95736A-R03-C04,False
529,10.0,15000001,15500000,500000,56,0.442338,0.998163,0.7398915358187391,1.4374258842036798,True,True,75.6867693290102,46.0,,2,2,SA1015-A95736A-R03-C04,False
530,10.0,15500001,16000000,500000,81,0.392508,0.987465,1.22129817567583,2.37267967676448,True,True,66.3228698881637,46.0,,2,2,SA1015-A95736A-R03-C04,False
531,10.0,16000001,16500000,500000,97,0.39293,0.996653,1.461022716933,2.8384050486605097,True,True,66.3918492681781,46.0,,2,2,SA1015-A95736A-R03-C04,False
532,10.0,16500001,17000000,500000,71,0.407284,0.999441,1.03133031723404,2.003619208207,True,True,68.843123113473,46.0,,2,2,SA1015-A95736A-R03-C04,False
533,10.0,17000001,17500000,500000,166,0.39876,0.998538,2.46426612109,4.78745834563615,True,True,67.36285443334121,46.0,,2,2,SA1015-A95736A-R03-C04,False
534,10.0,17500001,18000000,500000,16,-1.0,0.788942,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
535,10.0,18000001,18500000,500000,24,-1.0,0.790515,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
536,10.0,18500001,19000000,500000,91,0.40424,0.996259,1.33223538366854,2.5882031779403,True,True,68.30624761625499,46.0,,2,2,SA1015-A95736A-R03-C04,False
537,10.0,19000001,19500000,500000,53,0.372278,0.986034,0.8383034451081809,1.6286158341873798,True,True,63.2229299656051,46.0,,2,2,SA1015-A95736A-R03-C04,False
538,10.0,19500001,20000000,500000,63,0.358212,0.992902,1.02762621961276,1.99642306452824,True,True,61.306337652362004,46.0,,2,2,SA1015-A95736A-R03-C04,False
539,10.0,20000001,20500000,500000,107,0.372998,0.997712,1.689661187564,3.28259293282933,True,True,63.326305171430704,46.0,,2,2,SA1015-A95736A-R03-C04,False
540,10.0,20500001,21000000,500000,135,0.38412,0.990108,2.07729493484225,4.03566923517147,True,True,64.9883643076671,46.0,,2,2,SA1015-A95736A-R03-C04,False
541,10.0,21000001,21500000,500000,71,0.392784,0.992013,1.06979324474471,2.07834314395917,True,True,66.3679644162857,46.0,,2,2,SA1015-A95736A-R03-C04,False
542,10.0,21500001,22000000,500000,67,0.426436,0.997154,0.9250127735299368,1.79707056983648,True,True,72.4314322107376,46.0,,2,2,SA1015-A95736A-R03-C04,False
543,10.0,22000001,22500000,500000,40,0.387932,0.991811,0.609884333097116,1.18485410945269,True,True,65.58620680887459,46.0,,2,2,SA1015-A95736A-R03-C04,False
544,10.0,22500001,23000000,500000,77,0.407258,0.994122,1.11856013075377,2.17308511740783,True,True,68.8384986045511,46.0,,2,2,SA1015-A95736A-R03-C04,False
545,10.0,23000001,23500000,500000,56,0.406744,0.994373,0.8145784758124359,1.58252409868739,True,True,68.74721302222879,46.0,,2,2,SA1015-A95736A-R03-C04,False
546,10.0,23500001,24000000,500000,70,0.404792,0.995604,1.02334806861139,1.98811167740163,True,True,68.4029238409419,46.0,,2,2,SA1015-A95736A-R03-C04,False
547,10.0,24000001,24500000,500000,49,0.392812,0.994588,0.7382570783406579,1.43425053839705,True,True,66.37254343721929,46.0,,2,2,SA1015-A95736A-R03-C04,False
548,10.0,24500001,25000000,500000,74,0.415124,0.995927,1.05310916449858,2.04593011091456,True,True,70.2681189136111,46.0,,2,2,SA1015-A95736A-R03-C04,False
549,10.0,25000001,25500000,500000,36,0.410724,0.997915,0.5182773119121661,1.00688437057693,True,True,69.4608835319827,46.0,,2,2,SA1015-A95736A-R03-C04,False
550,10.0,25500001,26000000,500000,94,0.375134,0.985485,1.47715118508993,2.8697386651150696,True,True,63.6360048645103,46.0,,2,2,SA1015-A95736A-R03-C04,False
551,10.0,26000001,26500000,500000,134,0.385042,0.996483,2.05737167962124,3.9969632879266697,True,True,65.131644091003,46.0,,2,2,SA1015-A95736A-R03-C04,False
552,10.0,26500001,27000000,500000,86,0.41421,0.997973,1.22683883718831,2.3834438089217995,True,True,70.0988568287393,46.0,,2,2,SA1015-A95736A-R03-C04,False
553,10.0,27000001,27500000,500000,43,0.399864,0.997731,0.636560618815821,1.23667952132748,True,True,67.5505187235614,46.0,,2,2,SA1015-A95736A-R03-C04,False
554,10.0,27500001,28000000,500000,58,0.396294,0.996034,0.866343670796246,1.68309104339266,True,True,66.9480276189851,46.0,,2,2,SA1015-A95736A-R03-C04,False
555,10.0,28000001,28500000,500000,88,0.38373,0.999182,1.3553472281975298,2.6331037639713304,True,True,64.9280111909261,46.0,,2,2,SA1015-A95736A-R03-C04,False
556,10.0,28500001,29000000,500000,35,0.414876,0.999089,0.498418514797477,0.968303649457838,True,True,70.2221104571558,46.0,,2,2,SA1015-A95736A-R03-C04,False
557,10.0,29000001,29500000,500000,57,0.422728,0.999399,0.79488646048748,1.5442673932516298,True,True,71.7083543793709,46.0,,2,2,SA1015-A95736A-R03-C04,False
558,10.0,29500001,30000000,500000,72,0.4298300000000001,0.996855,0.984881913063115,1.91338147037241,True,True,73.1052109344462,46.0,,2,2,SA1015-A95736A-R03-C04,False
559,10.0,30000001,30500000,500000,97,0.439766,0.999119,1.2908673152468402,2.50783527338916,True,True,75.14327681420299,46.0,,2,2,SA1015-A95736A-R03-C04,False
560,10.0,30500001,31000000,500000,45,0.429644,0.999019,0.615864752116367,1.19647258145905,True,True,73.067990732318,46.0,,2,2,SA1015-A95736A-R03-C04,False
561,10.0,31000001,31500000,500000,59,0.421582,0.992953,0.8253175810108441,1.60338751857811,True,True,71.4876325883391,46.0,,2,2,SA1015-A95736A-R03-C04,False
562,10.0,31500001,32000000,500000,56,0.386956,0.98543,0.8558533721595849,1.66271099298881,True,True,65.43176883055861,46.0,,2,2,SA1015-A95736A-R03-C04,False
563,10.0,32000001,32500000,500000,88,0.41355,0.993626,1.25755341549865,2.44311462247806,True,True,69.97714682768029,46.0,,2,2,SA1015-A95736A-R03-C04,False
564,10.0,32500001,33000000,500000,57,0.387462,0.99271,0.8700733464370841,1.69033687882432,True,True,65.5117183320381,46.0,,2,2,SA1015-A95736A-R03-C04,False
565,10.0,33000001,33500000,500000,44,0.398854,0.994948,0.6530245281734179,1.26866481690139,True,True,67.3787860971668,46.0,,2,2,SA1015-A95736A-R03-C04,False
566,10.0,33500001,34000000,500000,57,0.408718,0.991104,0.8249007851665029,1.60257778754852,True,True,69.0992189909175,46.0,,2,2,SA1015-A95736A-R03-C04,False
567,10.0,34000001,34500000,500000,77,0.418866,0.999133,1.08496978482307,2.10782740007672,True,True,70.9697183065392,46.0,,2,2,SA1015-A95736A-R03-C04,False
568,10.0,34500001,35000000,500000,71,0.39194,0.999301,1.07201682224068,2.08266300395688,True,True,66.23030397190911,46.0,,2,2,SA1015-A95736A-R03-C04,False
569,10.0,35000001,35500000,500000,59,0.428392,0.998764,0.8102353767155319,1.57408653350746,True,True,72.8183459961592,46.0,,2,2,SA1015-A95736A-R03-C04,False
570,10.0,35500001,36000000,500000,89,0.435208,0.992753,1.19952221707345,2.33037438601158,True,True,74.1962080678582,46.0,,2,2,SA1015-A95736A-R03-C04,False
571,10.0,36000001,36500000,500000,73,0.397092,0.993918,1.08822676143667,2.1141548984491,True,True,67.0816070573615,46.0,,2,2,SA1015-A95736A-R03-C04,False
572,10.0,36500001,37000000,500000,68,0.382558,0.996705,1.05023281177695,2.04034207043293,True,True,64.7475485792019,46.0,,2,2,SA1015-A95736A-R03-C04,False
573,10.0,37000001,37500000,500000,38,-1.0,0.971246,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,False
574,10.0,37500001,38000000,500000,62,0.397256,0.995866,0.92386822780678,1.79484700115313,True,True,67.1091375738563,46.0,,2,2,SA1015-A95736A-R03-C04,False
575,10.0,38000001,38500000,500000,49,0.407518,0.991154,0.711332814040591,1.3819433655960602,True,True,68.8847738116632,46.0,,2,2,SA1015-A95736A-R03-C04,False
576,10.0,38500001,39000000,500000,6,-1.0,0.860927,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
577,10.0,39000001,39500000,500000,12,-1.0,0.30227,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
578,10.0,39500001,40000000,500000,0,-1.0,0.0,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
579,10.0,40000001,40500000,500000,0,-1.0,0.0,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
580,10.0,40500001,41000000,500000,0,-1.0,0.0,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
581,10.0,41000001,41500000,500000,0,-1.0,0.0,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
582,10.0,41500001,42000000,500000,0,-1.0,0.0,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
583,10.0,42000001,42500000,500000,0,-1.0,0.285538,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
584,10.0,42500001,43000000,500000,31,-1.0,0.864826,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
585,10.0,43000001,43500000,500000,53,0.436838,0.993669,0.711098903168096,1.38148893474175,True,True,74.53252953122809,46.0,,2,2,SA1015-A95736A-R03-C04,False
586,10.0,43500001,44000000,500000,74,0.492028,0.997876,0.845981333591936,1.6435320686735202,True,True,87.47237919045419,46.0,,2,2,SA1015-A95736A-R03-C04,False
587,10.0,44000001,44500000,500000,98,0.43568,0.997569,1.31909560251788,2.56267583964222,True,True,74.2933262857809,46.0,,2,2,SA1015-A95736A-R03-C04,False
588,10.0,44500001,45000000,500000,81,0.435404,0.987609,1.09110732652127,2.11975112250801,True,True,74.23651003998741,46.0,,2,2,SA1015-A95736A-R03-C04,False
589,10.0,45000001,45500000,500000,122,0.433246,0.998002,1.65323138200879,3.21181884916093,True,True,73.794873075638,46.0,,2,2,SA1015-A95736A-R03-C04,False
590,10.0,45500001,46000000,500000,151,0.413692,0.99193,2.15704127571927,4.19059661168255,True,True,70.0032965060666,46.0,,2,2,SA1015-A95736A-R03-C04,False
591,10.0,46000001,46500000,500000,22,-1.0,0.694628,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
592,10.0,46500001,47000000,500000,8,0.418708,0.562359,0.112771651654228,0.21908737057359806,True,False,70.9398140636353,46.0,,2,2,SA1015-A95736A-R03-C04,True
593,10.0,47000001,47500000,500000,31,-1.0,0.662705,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
594,10.0,47500001,48000000,500000,46,-1.0,0.593934,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
595,10.0,48000001,48500000,500000,60,-1.0,0.8012050000000001,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
596,10.0,48500001,49000000,500000,38,0.430738,0.68409,0.518506582665752,1.00732978683018,True,False,73.2874012990037,46.0,,2,2,SA1015-A95736A-R03-C04,True
597,10.0,49000001,49500000,500000,16,-1.0,0.5278430000000001,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
598,10.0,49500001,50000000,500000,62,0.440882,0.998012,0.8225179324843851,1.5979484953378302,True,True,75.3782957810188,46.0,,2,2,SA1015-A95736A-R03-C04,False
599,10.0,50000001,50500000,500000,121,0.451158,0.994593,1.5592728393226498,3.02928068679412,True,True,77.6002742743615,46.0,,2,2,SA1015-A95736A-R03-C04,False
600,10.0,50500001,51000000,500000,87,0.454032,0.997633,1.11195710876875,2.1602570821408302,True,True,78.2404279031353,46.0,,2,2,SA1015-A95736A-R03-C04,False
601,10.0,51000001,51500000,500000,20,-1.0,0.585747,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
602,10.0,51500001,52000000,500000,54,0.413644,0.863215,0.77148968504386,1.49881325706889,True,False,69.9944549445661,46.0,,2,2,SA1015-A95736A-R03-C04,True
603,10.0,52000001,52500000,500000,32,0.40291,0.983031,0.47007286220311,0.913235071468631,True,True,68.07455305976241,46.0,,2,2,SA1015-A95736A-R03-C04,False
604,10.0,52500001,53000000,500000,135,0.369336,0.99595,2.1494809323556,4.17590873823314,True,True,62.8058606930996,46.0,,2,2,SA1015-A95736A-R03-C04,False
605,10.0,53000001,53500000,500000,68,0.367134,0.995418,1.08801211654964,2.11373789662979,True,True,62.49930397433889,46.0,,2,2,SA1015-A95736A-R03-C04,False
606,10.0,53500001,54000000,500000,60,0.363962,0.986951,0.966710597248186,1.8780791072043896,True,True,62.0661448946504,46.0,,2,2,SA1015-A95736A-R03-C04,False
607,10.0,54000001,54500000,500000,57,0.366648,0.993671,0.912989081036032,1.77371151519434,True,True,62.43229101416871,46.0,,2,2,SA1015-A95736A-R03-C04,False
608,10.0,54500001,55000000,500000,55,-1.0,0.997808,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,False
609,10.0,55000001,55500000,500000,50,0.356352,0.99236,0.81876526752913,1.5906579973657802,True,True,61.06756354100121,46.0,,2,2,SA1015-A95736A-R03-C04,False
610,10.0,55500001,56000000,500000,51,0.355708,0.991667,0.836261759478665,1.62464934500728,True,True,60.985689494870606,46.0,,2,2,SA1015-A95736A-R03-C04,False
611,10.0,56000001,56500000,500000,38,0.343376,0.994779,0.638686664306661,1.24080990081094,True,True,59.497093212759715,46.0,,2,2,SA1015-A95736A-R03-C04,False
612,10.0,56500001,57000000,500000,56,0.345552,0.995216,0.937257030535803,1.82085812666209,True,True,59.748818280921704,46.0,,2,2,SA1015-A95736A-R03-C04,False
613,10.0,57000001,57500000,500000,46,0.34242399999999995,0.986957,0.7745615448156651,1.50478111929582,True,True,59.3884376366082,46.0,,2,2,SA1015-A95736A-R03-C04,False
614,10.0,57500001,58000000,500000,65,0.345298,0.992835,1.08842729530361,2.1145444860535703,True,True,59.7191932621172,46.0,,2,2,SA1015-A95736A-R03-C04,False
615,10.0,58000001,58500000,500000,50,0.350908,0.993231,0.8279738037001221,1.60854790096247,True,True,60.388384000261404,46.0,,2,2,SA1015-A95736A-R03-C04,False
616,10.0,58500001,59000000,500000,58,0.3511,0.997321,0.96007672808275,1.8651911435108104,True,True,60.4118382452876,46.0,,2,2,SA1015-A95736A-R03-C04,False
617,10.0,59000001,59500000,500000,75,0.35091999999999995,0.995375,1.24193058045122,2.4127633258424304,True,True,60.3898488213012,46.0,,2,2,SA1015-A95736A-R03-C04,False
618,10.0,59500001,60000000,500000,132,0.374956,0.998235,2.07514463360879,4.03149173279148,True,True,63.6100240253831,46.0,,2,2,SA1015-A95736A-R03-C04,False
619,10.0,60000001,60500000,500000,59,-1.0,0.994209,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,False
620,10.0,60500001,61000000,500000,60,0.380114,0.996911,0.932030142414693,1.8107035784406296,True,True,64.3756003905117,46.0,,2,2,SA1015-A95736A-R03-C04,False
621,10.0,61000001,61500000,500000,78,-1.0,0.994826,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,False
622,10.0,61500001,62000000,500000,101,0.394704,0.998149,1.51461181926731,2.9425153933224903,True,True,66.68375270493969,46.0,,2,2,SA1015-A95736A-R03-C04,False
623,10.0,62000001,62500000,500000,62,0.376232,0.994292,0.971833106221566,1.88803087261046,True,True,63.7969622593458,46.0,,2,2,SA1015-A95736A-R03-C04,False
624,10.0,62500001,63000000,500000,58,0.385606,0.99707,0.889301781377312,1.7276929624632902,True,True,65.21970518283689,46.0,,2,2,SA1015-A95736A-R03-C04,False
625,10.0,63000001,63500000,500000,44,0.36578,0.997403,0.706110568830483,1.37179783740002,True,True,62.3131871158313,46.0,,2,2,SA1015-A95736A-R03-C04,False
626,10.0,63500001,64000000,500000,63,0.393912,0.999194,0.946613297176934,1.83903503394971,True,True,66.5530477840145,46.0,,2,2,SA1015-A95736A-R03-C04,False
627,10.0,64000001,64500000,500000,71,-1.0,0.989707,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,False
628,10.0,64500001,65000000,500000,71,0.40941,0.996783,1.0256627981643,1.9926086232554496,True,True,69.2235305083444,46.0,,2,2,SA1015-A95736A-R03-C04,False
629,10.0,65000001,65500000,500000,121,0.389786,0.999634,1.83661215827248,3.5680822495458298,True,True,65.8821730298318,46.0,,2,2,SA1015-A95736A-R03-C04,False
630,10.0,65500001,66000000,500000,30,0.396966,0.992104,0.44735741289103903,0.869104583104068,True,True,67.0604736515385,46.0,,2,2,SA1015-A95736A-R03-C04,False
631,10.0,66000001,66500000,500000,73,0.361114,0.997441,1.18341818452842,2.2990882418949803,True,True,61.6857176561721,46.0,,2,2,SA1015-A95736A-R03-C04,False
632,10.0,66500001,67000000,500000,68,0.349984,0.992658,1.12814348002377,2.19170318996466,True,True,60.2760209176295,46.0,,2,2,SA1015-A95736A-R03-C04,False
633,10.0,67000001,67500000,500000,40,0.35161,0.996823,0.661437826296375,1.2850097700573702,True,True,60.474315815855505,46.0,,2,2,SA1015-A95736A-R03-C04,False
634,10.0,67500001,68000000,500000,28,0.357348,0.999644,0.457553742438814,0.888913524423586,True,True,61.19499722755361,46.0,,2,2,SA1015-A95736A-R03-C04,False
635,10.0,68000001,68500000,500000,58,0.359358,0.996007,0.9437775652565608,1.83352590961773,True,True,61.4551586466595,46.0,,2,2,SA1015-A95736A-R03-C04,False
636,10.0,68500001,69000000,500000,68,0.359476,0.995508,1.1062206738235802,2.14911261072298,True,True,61.47055610971599,46.0,,2,2,SA1015-A95736A-R03-C04,False
637,10.0,69000001,69500000,500000,40,0.372782,0.983942,0.631959066906274,1.22773984638584,True,True,63.295238718257714,46.0,,2,2,SA1015-A95736A-R03-C04,False
638,10.0,69500001,70000000,500000,173,0.402484,0.998503,2.54409103015863,4.94253836067172,True,True,68.0007114325672,46.0,,2,2,SA1015-A95736A-R03-C04,False
639,10.0,70000001,70500000,500000,56,0.427726,0.998481,0.770435314059465,1.49676487555464,True,True,72.68618010892179,46.0,,2,2,SA1015-A95736A-R03-C04,False
640,10.0,70500001,71000000,500000,68,0.432264,0.99849,0.92397038771777,1.79504547254154,True,True,73.5954321739268,46.0,,2,2,SA1015-A95736A-R03-C04,False
641,10.0,71000001,71500000,500000,155,0.480416,0.999905,1.83433411323995,3.5636565726234504,True,True,84.49932805655921,46.0,,2,2,SA1015-A95736A-R03-C04,False
642,10.0,71500001,72000000,500000,87,0.467508,0.997396,1.06943800676168,2.0776530045980097,True,True,81.3511390561485,46.0,,2,2,SA1015-A95736A-R03-C04,False
643,10.0,72000001,72500000,500000,69,0.492732,0.996871,0.787159773530043,1.52925635542503,True,True,87.65691835415741,46.0,,2,2,SA1015-A95736A-R03-C04,False
644,10.0,72500001,73000000,500000,101,0.481288,0.998996,1.19219123159398,2.3161320980886,True,True,84.71795239171608,46.0,,2,2,SA1015-A95736A-R03-C04,False
645,10.0,73000001,73500000,500000,130,0.52066,1.0,1.36306181717717,2.6480912984253595,True,True,95.3735174456159,46.0,,2,2,SA1015-A95736A-R03-C04,False
646,10.0,73500001,74000000,500000,76,0.478472,0.998652,0.904604178850387,1.7574217283071003,True,True,84.0146461589248,46.0,,2,2,SA1015-A95736A-R03-C04,False
647,10.0,74000001,74500000,500000,55,0.432934,0.998582,0.7459508083768148,1.44919754909344,True,True,73.7314034415751,46.0,,2,2,SA1015-A95736A-R03-C04,False
648,10.0,74500001,75000000,500000,56,0.394908,0.998111,0.839359740078798,1.63066795353004,True,True,66.7175197070362,46.0,,2,2,SA1015-A95736A-R03-C04,False
649,10.0,75000001,75500000,500000,37,0.41969,0.980426,0.520203032541394,1.01062556850149,True,True,71.1260751773026,46.0,,2,2,SA1015-A95736A-R03-C04,False
650,10.0,75500001,76000000,500000,88,0.449278,0.996189,1.1401038927262,2.21493930765481,True,True,77.18594819422621,46.0,,2,2,SA1015-A95736A-R03-C04,False
651,10.0,76000001,76500000,500000,50,0.371422,0.998074,0.792384284831205,1.53940628607438,True,True,63.100696161144896,46.0,,2,2,SA1015-A95736A-R03-C04,False
652,10.0,76500001,77000000,500000,64,0.43708,0.999468,0.8581080043590079,1.66709118457896,True,True,74.58268618273401,46.0,,2,2,SA1015-A95736A-R03-C04,False
653,10.0,77000001,77500000,500000,95,0.43784,0.996179,1.2710631908939398,2.46936076789649,True,True,74.7405799181284,46.0,,2,2,SA1015-A95736A-R03-C04,False
654,10.0,77500001,78000000,500000,71,0.421962,0.99606,0.992165009583134,1.92753072191568,True,True,71.560677220245,46.0,,2,2,SA1015-A95736A-R03-C04,False
655,10.0,78000001,78500000,500000,63,0.386056,0.990343,0.964922869942607,1.87460599610833,True,True,65.2901925764773,46.0,,2,2,SA1015-A95736A-R03-C04,False
656,10.0,78500001,79000000,500000,83,0.409312,0.995308,1.1993197652298702,2.32998107225386,True,True,69.2058968811302,46.0,,2,2,SA1015-A95736A-R03-C04,False
657,10.0,79000001,79500000,500000,190,0.455638,0.997357,2.4172502276606203,4.69611811681522,True,True,78.6017094241332,46.0,,2,2,SA1015-A95736A-R03-C04,False
658,10.0,79500001,80000000,500000,76,0.4718060000000001,0.989526,0.922541944945497,1.79227036225095,True,True,82.381078081485,46.0,,2,2,SA1015-A95736A-R03-C04,False
659,10.0,80000001,80500000,500000,87,0.46506,0.998156,1.07709666490633,2.09253187930117,True,True,80.772694628635,46.0,,2,2,SA1015-A95736A-R03-C04,False
660,10.0,80500001,81000000,500000,144,0.513314,0.99993,1.54392223381305,2.9994582646829,True,True,93.2689463538336,46.0,,2,2,SA1015-A95736A-R03-C04,False
661,10.0,81000001,81500000,500000,100,0.470218,0.975176,1.21953581485161,2.36925584645503,True,True,81.9984118401373,46.0,,2,2,SA1015-A95736A-R03-C04,False
662,10.0,81500001,82000000,500000,60,0.431608,0.946399,0.8167406491731659,1.58672466566834,True,True,73.4627327055921,46.0,,2,2,SA1015-A95736A-R03-C04,False
663,10.0,82000001,82500000,500000,130,0.454132,0.991607,1.6610690962129,3.22704558541156,True,True,78.2628490870062,46.0,,2,2,SA1015-A95736A-R03-C04,False
664,10.0,82500001,83000000,500000,48,0.37516,0.997416,0.7542449560883678,1.46531102252952,True,True,63.6398024442026,46.0,,2,2,SA1015-A95736A-R03-C04,False
665,10.0,83000001,83500000,500000,75,0.357764,0.992113,1.22451951782261,2.37893794619924,True,True,61.248513321667396,46.0,,2,2,SA1015-A95736A-R03-C04,False
666,10.0,83500001,84000000,500000,66,0.374878,0.994004,1.03775789246784,2.01610639391795,True,True,63.59864904814071,46.0,,2,2,SA1015-A95736A-R03-C04,False
667,10.0,84000001,84500000,500000,76,0.375692,0.994251,1.19276206140134,2.31724107893356,True,True,63.71765372106999,46.0,,2,2,SA1015-A95736A-R03-C04,False
668,10.0,84500001,85000000,500000,64,0.37308,0.996503,1.01045009039894,1.9630541022856296,True,True,63.3381110142034,46.0,,2,2,SA1015-A95736A-R03-C04,False
