,chr,start,end,width,reads,gc,map,cor_gc,copy,valid,ideal,modal_curve,modal_quantile,cor_map,multiplier,state,cell_id,is_low_mappability
2203,17.0,30000001,30500000,500000,38,0.446256,0.982963,0.496554990195015,0.9646832829990358,True,True,76.52727442146141,46.0,,2,2,SA1015-A95736A-R03-C04,False
2204,17.0,30500001,31000000,500000,46,0.439132,0.998535,0.61324901817072,1.1913908586691002,True,True,75.01031169558959,46.0,,2,2,SA1015-A95736A-R03-C04,False
2205,17.0,31000001,31500000,500000,69,0.42887,0.983792,0.94632714292078,1.83847910714861,True,True,72.9134744957603,46.0,,2,2,SA1015-A95736A-R03-C04,False
2206,17.0,31500001,32000000,500000,83,0.4476020000000001,0.997663,1.08045439311261,2.09905511304852,True,True,76.81953123527109,46.0,,2,2,SA1015-A95736A-R03-C04,False
2207,17.0,32000001,32500000,500000,122,0.436012,0.995359,1.6406279645877,3.18733353266052,True,True,74.36177039116818,46.0,,2,2,SA1015-A95736A-R03-C04,False
2208,17.0,32500001,33000000,500000,107,0.459172,0.991745,1.3475103017019998,2.61787855804325,True,True,79.40570091735229,46.0,,2,2,SA1015-A95736A-R03-C04,False
2209,17.0,33000001,33500000,500000,127,0.458134,0.998181,1.6041780080818602,3.11652030068914,True,True,79.16827145128109,46.0,,2,2,SA1015-A95736A-R03-C04,False
2210,17.0,33500001,34000000,500000,111,0.412266,0.992999,1.59158949723099,3.09206394396033,True,True,69.7416012062877,46.0,,2,2,SA1015-A95736A-R03-C04,False
2211,17.0,34000001,34500000,500000,50,0.448548,0.980539,0.649131382482136,1.26110139967506,True,True,77.026009447904,46.0,,2,2,SA1015-A95736A-R03-C04,False
2212,17.0,34500001,35000000,500000,28,-1.0,0.640935,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
2213,17.0,35000001,35500000,500000,68,0.46899,0.9995,0.832270475134304,1.6168952687000702,True,True,81.7042079848222,46.0,,2,2,SA1015-A95736A-R03-C04,False
2214,17.0,35500001,36000000,500000,60,0.41458,0.998252,0.8550994522385201,1.66124631342878,True,True,70.16727685058059,46.0,,2,2,SA1015-A95736A-R03-C04,False
2215,17.0,36000001,36500000,500000,58,0.452302,0.953386,0.7449831615125481,1.44731765105145,True,True,77.85410865158609,46.0,,2,2,SA1015-A95736A-R03-C04,False
2216,17.0,36500001,37000000,500000,86,0.51851,0.997063,0.9076322771805948,1.76330457289856,True,True,94.75202916664041,46.0,,2,2,SA1015-A95736A-R03-C04,False
2217,17.0,37000001,37500000,500000,62,0.4800640000000001,0.998188,0.73449891006808,1.42694934884334,True,True,84.411289315941,46.0,,2,2,SA1015-A95736A-R03-C04,False
2218,17.0,37500001,38000000,500000,92,0.477372,0.999303,1.0986117544325,2.13433036609106,True,True,83.7420495719381,46.0,,2,2,SA1015-A95736A-R03-C04,False
2219,17.0,38000001,38500000,500000,89,0.486606,0.99854,1.03407142503123,2.00894450131866,True,True,86.06755572741241,46.0,,2,2,SA1015-A95736A-R03-C04,False
2220,17.0,38500001,39000000,500000,64,0.447434,0.999592,0.833518319627659,1.61931952129302,True,True,76.78295544672541,46.0,,2,2,SA1015-A95736A-R03-C04,False
2221,17.0,39000001,39500000,500000,61,0.407248,0.986283,0.8861549459184009,1.7215794410578,True,True,68.8367201254858,46.0,,2,2,SA1015-A95736A-R03-C04,False
2222,17.0,39500001,40000000,500000,49,0.5051100000000001,0.999389,0.538569739764281,1.04630752875064,True,True,90.9817176535876,46.0,,2,2,SA1015-A95736A-R03-C04,False
2223,17.0,40000001,40500000,500000,102,0.497962,0.997849,1.14551114894131,2.22544426638167,True,True,89.0432189108494,46.0,,2,2,SA1015-A95736A-R03-C04,False
2224,17.0,40500001,41000000,500000,79,0.484088,0.997679,0.9247873180317828,1.79663256567899,True,True,85.42504688335801,46.0,,2,2,SA1015-A95736A-R03-C04,False
2225,17.0,41000001,41500000,500000,81,0.468704,0.997058,0.9922105038781032,1.92761910605579,True,True,81.6359025462919,46.0,,2,2,SA1015-A95736A-R03-C04,False
2226,17.0,41500001,42000000,500000,108,0.48494,0.998251,1.26106723792175,2.4499411086033,True,True,85.6417459373421,46.0,,2,2,SA1015-A95736A-R03-C04,False
2227,17.0,42000001,42500000,500000,73,0.517634,0.995351,0.77248578295853,1.50074842845069,True,True,94.50012105131391,46.0,,2,2,SA1015-A95736A-R03-C04,False
2228,17.0,42500001,43000000,500000,93,0.467896,0.998962,1.14189780377974,2.2184244322406297,True,True,81.4433653275848,46.0,,2,2,SA1015-A95736A-R03-C04,False
2229,17.0,43000001,43500000,500000,75,0.5131060000000001,0.998062,0.804633540758393,1.56320355456522,True,True,93.21013380738528,46.0,,2,2,SA1015-A95736A-R03-C04,False
2230,17.0,43500001,44000000,500000,48,0.486374,0.964109,0.55808700595629,1.08422473992976,True,True,86.0080945940523,46.0,,2,2,SA1015-A95736A-R03-C04,False
2231,17.0,44000001,44500000,500000,31,0.4380979999999999,0.8952829999999999,0.4144700273083329,0.805212543511997,True,False,74.7943107040125,46.0,,2,2,SA1015-A95736A-R03-C04,True
2232,17.0,44500001,45000000,500000,46,0.436982,0.787551,0.616933197556598,1.19854830615287,True,False,74.5623678255375,46.0,,2,2,SA1015-A95736A-R03-C04,True
2233,17.0,45000001,45500000,500000,68,0.4292760000000001,0.989151,0.931577653221608,1.80982450408044,True,True,72.9944516861697,46.0,,2,2,SA1015-A95736A-R03-C04,False
2234,17.0,45500001,46000000,500000,69,0.463334,0.99823,0.858546181393147,1.66794245396135,True,True,80.3684198886482,46.0,,2,2,SA1015-A95736A-R03-C04,False
2235,17.0,46000001,46500000,500000,80,0.433906,0.999743,1.08211269512211,2.10227678287022,True,True,73.92945333754949,46.0,,2,2,SA1015-A95736A-R03-C04,False
2236,17.0,46500001,47000000,500000,78,0.474278,0.999501,0.9399659033817208,1.82612079525233,True,True,82.981733400519,46.0,,2,2,SA1015-A95736A-R03-C04,False
2237,17.0,47000001,47500000,500000,74,0.465192,0.998231,0.915799263333841,1.7791710029417398,True,True,80.8037339215727,46.0,,2,2,SA1015-A95736A-R03-C04,False
2238,17.0,47500001,48000000,500000,108,0.4829640000000001,0.999104,1.2684949739314195,2.46437135882846,True,True,85.1402663940227,46.0,,2,2,SA1015-A95736A-R03-C04,False
2239,17.0,48000001,48500000,500000,113,0.5114479999999999,0.999821,1.2184226167802,2.36709317849003,True,True,92.7428615028611,46.0,,2,2,SA1015-A95736A-R03-C04,False
2240,17.0,48500001,49000000,500000,81,0.500728,0.999412,0.902131607134279,1.75261813424875,True,True,89.7873429546554,46.0,,2,2,SA1015-A95736A-R03-C04,False
2241,17.0,49000001,49500000,500000,68,0.427164,0.997854,0.936961836252584,1.82028463732882,True,True,72.5749943796737,46.0,,2,2,SA1015-A95736A-R03-C04,False
2242,17.0,49500001,50000000,500000,168,0.415182,0.995301,2.3904760789245696,4.64410258135145,True,True,70.2788877417173,46.0,,2,2,SA1015-A95736A-R03-C04,False
2243,17.0,50000001,50500000,500000,68,0.376986,0.992849,1.06402648779836,2.06713976440784,True,True,63.9081834707918,46.0,,2,2,SA1015-A95736A-R03-C04,False
2244,17.0,50500001,51000000,500000,54,0.36747,0.995537,0.863367729611462,1.6773095272084702,True,True,62.545770646653004,46.0,,2,2,SA1015-A95736A-R03-C04,False
2245,17.0,51000001,51500000,500000,73,0.352468,0.996938,1.2050180347973702,2.3410513978015497,True,True,60.58000618411921,46.0,,2,2,SA1015-A95736A-R03-C04,False
2246,17.0,51500001,52000000,500000,53,0.361314,0.993677,0.8588257266369159,1.6684855410893202,True,True,61.7121708819125,46.0,,2,2,SA1015-A95736A-R03-C04,False
2247,17.0,52000001,52500000,500000,93,0.368634,0.997939,1.48307361373001,2.88124447618666,True,True,62.7076088058099,46.0,,2,2,SA1015-A95736A-R03-C04,False
2248,17.0,52500001,53000000,500000,63,0.377698,0.997401,0.984163926836356,1.91198660107484,True,True,64.0137260491925,46.0,,2,2,SA1015-A95736A-R03-C04,False
2249,17.0,53000001,53500000,500000,56,0.396172,0.998459,0.836724292222957,1.62554793149834,True,True,66.9276612624963,46.0,,2,2,SA1015-A95736A-R03-C04,False
2250,17.0,53500001,54000000,500000,100,0.401922,0.990446,1.472676602827,2.86104566072948,True,True,67.9035708233815,46.0,,2,2,SA1015-A95736A-R03-C04,False
2251,17.0,54000001,54500000,500000,70,0.396722,0.989135,1.0444706766565,2.02914766994387,True,True,67.01959333514279,46.0,,2,2,SA1015-A95736A-R03-C04,False
2252,17.0,54500001,55000000,500000,67,0.435962,0.999594,0.9011255999197,1.7506637115530903,True,True,74.3514555639862,46.0,,2,2,SA1015-A95736A-R03-C04,False
2253,17.0,55000001,55500000,500000,61,0.449494,0.999568,0.789814002501933,1.5344128645106203,True,True,77.2333736889537,46.0,,2,2,SA1015-A95736A-R03-C04,False
2254,17.0,55500001,56000000,500000,74,0.478226,0.999858,0.8814394848667421,1.71241846888354,True,True,83.9535796506637,46.0,,2,2,SA1015-A95736A-R03-C04,False
2255,17.0,56000001,56500000,500000,79,0.457792,0.997966,0.99885855903288,1.9405346296109,True,True,79.09027688213409,46.0,,2,2,SA1015-A95736A-R03-C04,False
2256,17.0,56500001,57000000,500000,80,0.4265600000000001,0.998219,1.10412067725945,2.1450328378483303,True,True,72.45584803154759,46.0,,2,2,SA1015-A95736A-R03-C04,False
2257,17.0,57000001,57500000,500000,57,0.424472,0.997452,0.791152997767109,1.537014200463,True,True,72.0467471663161,46.0,,2,2,SA1015-A95736A-R03-C04,False
2258,17.0,57500001,58000000,500000,54,0.414216,0.998557,0.770328484452114,1.49655733210351,True,True,70.0999652614518,46.0,,2,2,SA1015-A95736A-R03-C04,False
2259,17.0,58000001,58500000,500000,66,0.42968,0.985771,0.90317929000855,1.75465352242257,True,True,73.07519196922149,46.0,,2,2,SA1015-A95736A-R03-C04,False
2260,17.0,58500001,59000000,500000,43,0.405658,0.991637,0.62723176609551,1.2185558724939298,True,True,68.5552013216312,46.0,,2,2,SA1015-A95736A-R03-C04,False
2261,17.0,59000001,59500000,500000,80,0.41513,0.991789,1.13847834734694,2.21178127584749,True,True,70.269232775861,46.0,,2,2,SA1015-A95736A-R03-C04,False
2262,17.0,59500001,60000000,500000,56,0.390426,0.998569,0.8486760501106021,1.64876723502832,True,True,65.9851305957107,46.0,,2,2,SA1015-A95736A-R03-C04,False
2263,17.0,60000001,60500000,500000,45,0.41633,0.980041,0.638363776476772,1.2401826097798798,True,True,70.4927216396299,46.0,,2,2,SA1015-A95736A-R03-C04,False
2264,17.0,60500001,61000000,500000,79,0.451462,0.992812,1.01715515401142,1.97608037914544,True,True,77.667600354226,46.0,,2,2,SA1015-A95736A-R03-C04,False
2265,17.0,61000001,61500000,500000,50,0.379424,0.999749,0.777947842843338,1.51135985712558,True,True,64.2716609602695,46.0,,2,2,SA1015-A95736A-R03-C04,False
2266,17.0,61500001,62000000,500000,75,0.481614,0.993567,0.88443522283345,1.71823844530869,True,True,84.7998791361155,46.0,,2,2,SA1015-A95736A-R03-C04,False
2267,17.0,62000001,62500000,500000,57,-1.0,0.899493,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
2268,17.0,62500001,63000000,500000,62,0.4392180000000001,0.970026,0.8263545840130749,1.60540215840739,True,True,75.0283246435274,46.0,,2,2,SA1015-A95736A-R03-C04,False
2269,17.0,63000001,63500000,500000,114,0.44728,0.999232,1.48535262141379,2.88567202330185,True,True,76.7494521883245,46.0,,2,2,SA1015-A95736A-R03-C04,False
2270,17.0,63500001,64000000,500000,64,0.409688,0.999574,0.923872819406866,1.79485592149415,True,True,69.2736041753978,46.0,,2,2,SA1015-A95736A-R03-C04,False
2271,17.0,64000001,64500000,500000,65,0.408704,0.998855,0.940710505963144,1.8275673735305904,True,True,69.0967089109417,46.0,,2,2,SA1015-A95736A-R03-C04,False
2272,17.0,64500001,65000000,500000,81,0.462712,0.989364,1.00967978698788,1.9615575936649,True,True,80.2234540533319,46.0,,2,2,SA1015-A95736A-R03-C04,False
2273,17.0,65000001,65500000,500000,105,0.433976,0.998271,1.4199982653965402,2.75870470655764,True,True,73.9437522979497,46.0,,2,2,SA1015-A95736A-R03-C04,False
2274,17.0,65500001,66000000,500000,64,0.43595,0.997937,0.86080534902104,1.67233145676498,True,True,74.3489803737682,46.0,,2,2,SA1015-A95736A-R03-C04,False
2275,17.0,66000001,66500000,500000,68,0.453584,0.995502,0.8702317733954151,1.6906446631408605,True,True,78.14010253231959,46.0,,2,2,SA1015-A95736A-R03-C04,False
2276,17.0,66500001,67000000,500000,64,0.40265,0.990406,0.9407688405092208,1.82768070309636,True,True,68.029464034287,46.0,,2,2,SA1015-A95736A-R03-C04,False
2277,17.0,67000001,67500000,500000,119,0.3768780000000001,0.995946,1.86251164295044,3.61839852951578,True,True,63.892218043528395,46.0,,2,2,SA1015-A95736A-R03-C04,False
2278,17.0,67500001,68000000,500000,61,0.38594,0.991106,0.9345507553571828,1.8156005046956205,True,True,65.2720033131704,46.0,,2,2,SA1015-A95736A-R03-C04,False
2279,17.0,68000001,68500000,500000,61,0.375234,0.987973,0.95835681053489,1.86184976996847,True,True,63.6506146035044,46.0,,2,2,SA1015-A95736A-R03-C04,False
2280,17.0,68500001,69000000,500000,91,0.369086,0.988669,1.4497183179704698,2.8164434030848096,True,True,62.770814765861,46.0,,2,2,SA1015-A95736A-R03-C04,False
2281,17.0,69000001,69500000,500000,57,0.376062,0.996021,0.89380970516509,1.7364507411685202,True,True,63.7719636188912,46.0,,2,2,SA1015-A95736A-R03-C04,False
2282,17.0,69500001,70000000,500000,53,0.386288,0.997914,0.811307966719034,1.57617031006055,True,True,65.3266110701887,46.0,,2,2,SA1015-A95736A-R03-C04,False
2283,17.0,70000001,70500000,500000,113,0.4503140000000001,0.999672,1.45968739732013,2.83581085358961,True,True,77.4138354605642,46.0,,2,2,SA1015-A95736A-R03-C04,False
2284,17.0,70500001,71000000,500000,132,0.464842,0.998719,1.63525266724668,3.1768906621055604,True,True,80.72147053718109,46.0,,2,2,SA1015-A95736A-R03-C04,False
2285,17.0,71000001,71500000,500000,108,0.489944,0.999434,1.24239353802247,2.41366273766699,True,True,86.92897757010599,46.0,,2,2,SA1015-A95736A-R03-C04,False
2286,17.0,71500001,72000000,500000,86,0.49346,0.998312,0.978960714779368,1.90187804957825,True,True,87.8482646970998,46.0,,2,2,SA1015-A95736A-R03-C04,False
2287,17.0,72000001,72500000,500000,96,0.51336,0.999844,1.02913790916813,1.99935990268705,True,True,93.2819587586647,46.0,,2,2,SA1015-A95736A-R03-C04,False
2288,17.0,72500001,73000000,500000,98,0.516312,0.999697,1.04120851724709,2.0228101026837098,True,True,94.1213967967793,46.0,,2,2,SA1015-A95736A-R03-C04,False
2289,17.0,73000001,73500000,500000,208,0.491318,0.997645,2.38295005919678,4.6294813902200085,True,True,87.2867642346269,46.0,,2,2,SA1015-A95736A-R03-C04,False
2290,17.0,73500001,74000000,500000,97,0.5332060000000001,0.999289,0.9788943236597212,1.90174906808672,True,True,99.0913908228144,46.0,,2,2,SA1015-A95736A-R03-C04,False
2291,17.0,74000001,74500000,500000,114,0.507312,0.999625,1.2446898664492,2.4181239346930696,True,True,91.5890801981173,46.0,,2,2,SA1015-A95736A-R03-C04,False
2292,17.0,74500001,75000000,500000,103,0.501826,0.998371,1.14336671932232,2.22127817109342,True,True,90.0848330280671,46.0,,2,2,SA1015-A95736A-R03-C04,False
2293,17.0,75000001,75500000,500000,77,0.512,0.999307,0.828864918723176,1.61027911660413,True,True,92.89812882733,46.0,,2,2,SA1015-A95736A-R03-C04,False
2294,17.0,75500001,76000000,500000,75,0.487604,0.996872,0.868820310554447,1.6879025406486,True,True,86.32394879458789,46.0,,2,2,SA1015-A95736A-R03-C04,False
2295,17.0,76000001,76500000,500000,83,0.518936,0.999036,0.8748370892599321,1.69959165051417,True,True,94.87480700002527,46.0,,2,2,SA1015-A95736A-R03-C04,False
2296,17.0,76500001,77000000,500000,96,0.498284,0.999689,1.07708500488043,2.0925092267606,True,True,89.129455488666,46.0,,2,2,SA1015-A95736A-R03-C04,False
2297,17.0,77000001,77500000,500000,108,0.54514,0.969025,1.05086450815705,2.04156929994394,True,True,102.772526012326,46.0,,2,2,SA1015-A95736A-R03-C04,False
2298,17.0,77500001,78000000,500000,67,-1.0,0.844878,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
2299,17.0,78000001,78500000,500000,97,0.522142,0.997671,1.01247774075496,1.96699332440773,True,True,95.8045753456975,46.0,,2,2,SA1015-A95736A-R03-C04,False
2300,17.0,78500001,79000000,500000,128,0.498658,0.996674,1.4344991869910602,2.7868764034019704,True,True,89.2297473297889,46.0,,2,2,SA1015-A95736A-R03-C04,False
2301,17.0,79000001,79500000,500000,135,0.59365,0.999213,1.13267080062972,2.20049865188042,True,True,119.187322499128,46.0,,2,2,SA1015-A95736A-R03-C04,False
2302,17.0,79500001,80000000,500000,96,-1.0,0.8977639999999999,,,False,False,,,,2,2,SA1015-A95736A-R03-C04,True
2303,17.0,80000001,80500000,500000,80,0.5512600000000001,0.99712,0.7639785326142791,1.48422094941324,True,True,104.71498423685499,46.0,,2,2,SA1015-A95736A-R03-C04,False
2304,17.0,80500001,81000000,500000,116,0.5213760000000001,0.993419,1.21362393301757,2.3577705252137102,True,True,95.5815033340488,46.0,,2,2,SA1015-A95736A-R03-C04,False
2305,17.0,81000001,81500000,500000,16,0.534194,0.808451,0.160980704933997,0.312745613278878,True,False,99.3907934901895,46.0,,2,2,SA1015-A95736A-R03-C04,True
